Time,Delhi,BRPL,BYPL,NDPL,NDMC,MES
03/09/2023 09:15,4276.110,1768.020,939.160,1297.340,194.300,27.080
03/09/2023 09:20,4299.100,1790.120,941.190,1310.590,194.190,26.810
03/09/2023 09:25,4334.570,1798.480,947.220,1321.180,194.470,27.110
03/09/2023 09:30,4333.830,1791.580,946.770,1336.180,195.870,26.850
03/09/2023 09:35,4379.120,1812.480,952.380,1347.510,196.070,26.730
03/09/2023 09:40,4408.130,1843.680,952.900,1343.020,196.870,26.720
03/09/2023 09:45,4430.790,1835.150,965.710,1366.040,197.210,26.950
03/09/2023 09:50,4405.780,1809.590,958.640,1371.480,197.510,26.840
03/09/2023 09:55,4432.250,1825.410,961.790,1377.890,198.310,26.740
03/09/2023 10:00,4482.360,1840.700,976.900,1397.250,197.960,27.000
03/09/2023 10:05,4475.590,1827.160,983.660,1396.240,199.020,26.990
03/09/2023 10:10,4510.050,1855.590,989.950,1396.630,198.020,27.040
03/09/2023 10:15,4553.850,1867.260,982.200,1434.650,199.330,27.380
03/09/2023 10:20,4524.540,1833.960,992.750,1426.620,200.090,27.450
03/09/2023 10:25,4606.660,1897.350,988.440,1446.650,202.480,27.710
03/09/2023 10:30,4618.680,1902.680,990.770,1445.840,203.780,27.720
03/09/2023 10:35,4603.080,1886.110,1000.520,1440.170,204.620,27.960
03/09/2023 10:40,4651.080,1913.280,994.040,1466.450,205.170,28.050
03/09/2023 10:45,4686.760,1924.050,1016.680,1471.640,205.000,28.000
03/09/2023 10:50,4692.350,1897.410,1029.060,1487.550,205.670,28.100
03/09/2023 10:55,4719.970,1930.480,1029.660,1478.900,206.070,28.380
03/09/2023 11:00,4748.830,1937.910,1034.650,1492.530,210.220,28.350
03/09/2023 11:05,4749.680,1966.470,1014.500,1485.680,210.060,28.490
03/09/2023 11:10,4792.180,1959.770,1043.240,1505.020,210.280,28.340
03/09/2023 11:15,4799.580,1977.650,1028.380,1507.510,210.650,28.670
03/09/2023 11:20,4838.620,1986.760,1055.380,1514.670,211.190,29.000
03/09/2023 11:25,4837.290,1974.650,1052.800,1526.870,208.180,28.870
03/09/2023 11:30,4835.530,1967.270,1053.890,1530.600,209.430,28.950
03/09/2023 11:35,4855.720,1997.800,1057.060,1515.390,211.560,28.940
03/09/2023 11:40,4874.620,1988.270,1058.500,1545.000,213.220,28.970
03/09/2023 11:45,4902.740,2007.720,1059.280,1544.990,212.700,28.740
03/09/2023 11:50,4894.740,1975.410,1071.440,1557.210,214.210,29.000
03/09/2023 11:55,4949.070,2026.550,1067.230,1564.180,214.530,28.940
03/09/2023 12:00,4949.170,2030.490,1069.260,1560.060,215.130,28.970
03/09/2023 12:05,4958.810,2046.650,1085.330,1539.080,215.520,28.940
03/09/2023 12:10,5002.850,2038.250,1099.260,1572.240,215.610,28.940
03/09/2023 12:15,4997.650,2068.230,1084.620,1550.000,215.820,29.000
03/09/2023 12:20,5010.110,2058.570,1083.820,1577.850,217.620,29.290
03/09/2023 12:25,5026.520,2046.400,1100.130,1587.190,218.230,29.390
03/09/2023 12:30,5084.180,2096.960,1096.080,1594.040,219.110,29.570
03/09/2023 12:35,5070.610,2083.060,1115.780,1577.450,217.960,29.650
03/09/2023 12:40,5129.750,2114.430,1110.410,1608.010,218.000,29.560
03/09/2023 12:45,5150.800,2122.550,1121.580,1609.780,219.220,29.440
03/09/2023 12:50,5110.500,2096.550,1113.700,1601.870,220.210,29.570
03/09/2023 12:55,5116.530,2125.730,1098.920,1598.020,220.390,29.850
03/09/2023 13:00,5110.130,2149.370,1103.110,1558.680,220.430,30.000
03/09/2023 13:05,5085.870,2143.340,1103.510,1539.770,221.090,29.850
03/09/2023 13:10,5072.560,2145.690,1102.680,1523.520,220.850,29.940
03/09/2023 13:15,5105.470,2159.070,1112.660,1531.840,221.130,30.100
03/09/2023 13:20,4969.820,1986.700,1123.270,1563.510,221.420,30.130
03/09/2023 13:25,5033.020,2081.120,1109.930,1545.150,220.850,30.240
03/09/2023 13:30,5123.030,2165.460,1107.200,1548.240,222.490,30.400
03/09/2023 13:35,5206.240,2189.230,1120.980,1592.950,222.270,30.210
03/09/2023 13:40,5252.140,2199.650,1115.760,1632.890,221.780,30.400
03/09/2023 13:45,5303.640,2247.230,1107.320,1634.310,222.220,30.240
03/09/2023 13:50,5353.850,2268.580,1138.930,1642.420,221.880,30.200
03/09/2023 13:55,5382.290,2266.440,1153.300,1663.190,222.240,30.460
03/09/2023 14:00,5411.480,2309.890,1148.240,1647.500,222.110,30.460
03/09/2023 14:05,5468.830,2297.680,1175.550,1687.310,222.520,30.630
03/09/2023 14:10,5490.750,2319.510,1172.120,1692.480,223.610,30.750
03/09/2023 14:15,5528.280,2349.140,1172.660,1697.220,224.460,30.680
03/09/2023 14:20,5515.530,2317.930,1178.830,1715.710,219.090,30.480
03/09/2023 14:25,5583.630,2345.540,1199.500,1740.330,219.590,30.510
03/09/2023 14:30,5573.710,2327.240,1200.830,1755.440,220.340,30.760
03/09/2023 14:35,5613.780,2357.910,1202.600,1746.410,221.380,30.870
03/09/2023 14:40,5650.040,2380.260,1216.180,1751.220,221.100,30.880
03/09/2023 14:45,5659.380,2390.700,1206.830,1759.070,219.450,31.010
03/09/2023 14:50,5685.570,2393.760,1221.760,1767.430,221.050,31.150
03/09/2023 14:55,5691.640,2400.540,1217.850,1766.110,222.060,30.990
03/09/2023 15:00,5719.650,2397.730,1235.560,1776.720,223.980,31.380
03/09/2023 15:05,5753.340,2426.430,1217.330,1793.410,226.490,31.940
03/09/2023 15:10,5729.080,2411.140,1230.730,1772.680,227.980,31.700
03/09/2023 15:15,5769.420,2415.490,1253.420,1785.210,228.890,31.660
03/09/2023 15:20,5783.780,2422.700,1250.780,1797.330,228.860,31.750
03/09/2023 15:25,5772.950,2420.560,1240.130,1797.140,228.440,31.860
03/09/2023 15:30,5771.350,2417.060,1259.010,1779.000,228.030,31.840
03/09/2023 15:35,5732.440,2400.490,1238.430,1776.420,229.310,32.000
03/09/2023 15:40,5743.800,2408.890,1239.900,1781.500,229.000,31.940
03/09/2023 15:45,5736.120,2388.560,1240.230,1791.980,228.630,32.070
03/09/2023 15:50,5750.590,2421.610,1235.740,1773.370,228.700,32.080
03/09/2023 15:55,5749.880,2412.460,1251.590,1770.600,228.400,32.190
03/09/2023 16:00,5717.970,2395.840,1242.390,1758.580,230.000,32.480
03/09/2023 16:05,5723.500,2402.300,1242.490,1761.410,229.990,32.950
03/09/2023 16:10,5684.520,2379.630,1236.490,1752.670,229.090,32.630
03/09/2023 16:15,5685.160,2371.580,1250.600,1747.380,229.120,32.470
03/09/2023 16:20,5622.360,2339.100,1236.380,1727.500,227.640,32.540
03/09/2023 16:25,5597.780,2345.060,1213.750,1721.250,226.480,32.400
03/09/2023 16:30,5590.560,2360.430,1222.080,1701.780,224.740,32.610
03/09/2023 16:35,5570.330,2326.460,1221.680,1710.860,223.950,32.610
03/09/2023 16:40,5531.240,2319.360,1211.920,1691.710,223.020,32.760
03/09/2023 16:45,5534.900,2316.000,1216.580,1694.320,222.870,32.540
03/09/2023 16:50,5482.790,2298.460,1203.180,1673.650,221.710,32.560
03/09/2023 16:55,5479.230,2290.960,1207.500,1671.350,222.740,32.950
03/09/2023 17:00,5474.180,2299.110,1195.290,1672.310,222.220,33.260
03/09/2023 17:05,5435.650,2280.970,1196.330,1650.280,223.220,33.210
03/09/2023 17:10,5391.770,2263.300,1188.020,1636.730,220.720,33.060
03/09/2023 17:15,5345.890,2261.910,1170.870,1608.130,221.010,33.150
03/09/2023 17:20,5350.810,2251.930,1173.600,1609.420,221.550,33.150
03/09/2023 17:25,5349.810,2240.500,1180.120,1627.500,222.120,33.210
03/09/2023 17:30,5272.310,2208.000,1169.900,1591.020,221.780,33.260
03/09/2023 17:35,5271.350,2204.050,1177.990,1583.780,221.430,32.760
03/09/2023 17:40,5223.460,2191.680,1162.490,1567.510,221.020,32.680
03/09/2023 17:45,5189.600,2169.350,1152.670,1565.260,220.530,32.260
03/09/2023 17:50,5090.600,2137.230,1118.740,1520.090,218.050,32.290
03/09/2023 17:55,5155.280,2161.840,1148.880,1540.940,217.960,31.910
03/09/2023 18:00,5120.510,2130.840,1166.920,1526.540,216.110,31.710
03/09/2023 18:05,5122.150,2134.180,1141.000,1546.120,217.010,31.750
03/09/2023 18:10,5018.730,2109.520,1103.300,1515.570,211.130,31.540
03/09/2023 18:15,5038.960,2112.890,1121.880,1510.680,214.310,31.370
03/09/2023 18:20,5052.510,2094.260,1145.150,1516.880,214.560,31.110
03/09/2023 18:25,5068.820,2114.340,1122.140,1538.290,214.580,30.940
03/09/2023 18:30,5079.410,2119.550,1128.620,1532.780,218.950,31.020
03/09/2023 18:35,5056.650,2102.670,1127.230,1527.520,220.260,30.960
03/09/2023 18:40,5098.440,2146.770,1120.220,1530.170,220.810,31.180
03/09/2023 18:45,5103.550,2148.520,1115.200,1532.320,221.850,31.430
03/09/2023 18:50,5126.770,2143.290,1119.460,1560.110,222.400,31.700
03/09/2023 18:55,5164.930,2161.930,1147.420,1548.580,224.190,31.960
03/09/2023 19:00,5214.240,2198.310,1152.180,1558.040,223.910,32.230
03/09/2023 19:05,5247.890,2203.560,1176.120,1564.860,221.000,32.470
03/09/2023 19:10,5222.240,2198.000,1147.530,1573.410,221.010,32.660
03/09/2023 19:15,5259.660,2225.950,1149.260,1580.590,221.560,32.750
03/09/2023 19:20,5276.550,2238.720,1153.110,1584.010,222.340,33.160
03/09/2023 19:25,5304.030,2246.720,1151.640,1597.140,222.480,33.620
03/09/2023 19:30,5315.270,2268.140,1151.100,1589.620,222.230,33.640
03/09/2023 19:35,5365.910,2318.110,1154.940,1583.520,223.600,33.840
03/09/2023 19:40,5366.860,2283.010,1170.940,1605.720,222.290,33.960
03/09/2023 19:45,5403.560,2333.130,1151.010,1604.110,223.270,33.990
03/09/2023 19:50,5426.250,2337.180,1152.900,1621.840,222.710,34.090
03/09/2023 19:55,5428.320,2355.730,1151.050,1611.140,222.490,34.340
03/09/2023 20:00,5425.200,2348.210,1151.740,1615.630,221.880,34.360
03/09/2023 20:05,5424.340,2357.010,1158.020,1601.670,221.680,34.460
03/09/2023 20:10,5452.630,2387.570,1154.860,1602.840,221.270,34.370
03/09/2023 20:15,5428.840,2387.800,1146.380,1588.110,220.540,34.490
03/09/2023 20:20,5502.110,2412.200,1166.640,1615.690,220.880,34.490
03/09/2023 20:25,5536.220,2439.760,1165.610,1623.990,220.820,34.600
03/09/2023 20:30,5550.150,2434.370,1175.560,1631.190,221.580,34.710
03/09/2023 20:35,5566.710,2460.210,1183.550,1614.940,220.430,34.710
03/09/2023 20:40,5599.770,2476.420,1191.750,1623.610,219.970,34.800
03/09/2023 20:45,5573.490,2475.820,1181.500,1607.530,219.540,35.030
03/09/2023 20:50,5653.140,2520.650,1197.570,1625.360,219.970,34.900
03/09/2023 20:55,5676.120,2520.510,1210.950,1634.120,219.290,35.170
03/09/2023 21:00,5682.110,2539.660,1216.840,1613.420,219.900,34.970
03/09/2023 21:05,5690.510,2556.150,1203.570,1624.950,218.770,34.700
03/09/2023 21:10,5730.700,2556.010,1220.020,1643.690,217.460,35.180
03/09/2023 21:15,5770.920,2587.140,1226.430,1662.380,216.920,35.020
03/09/2023 21:20,5824.480,2599.710,1242.160,1672.950,217.380,35.100
03/09/2023 21:25,5831.080,2609.760,1245.110,1669.650,217.150,35.150
03/09/2023 21:30,5881.430,2639.130,1259.090,1677.000,216.470,35.350
03/09/2023 21:35,5924.540,2653.490,1275.610,1689.370,216.860,35.230
03/09/2023 21:40,6002.870,2695.520,1279.640,1719.510,216.410,35.280
03/09/2023 21:45,6028.120,2701.530,1301.320,1716.250,216.230,35.540
03/09/2023 21:50,6086.720,2726.190,1296.030,1754.960,215.070,35.430
03/09/2023 21:55,6114.280,2728.740,1309.790,1770.470,214.010,35.520
03/09/2023 22:00,6184.560,2764.480,1318.560,1786.270,215.430,35.480
03/09/2023 22:05,6176.630,2766.730,1321.450,1782.090,212.260,35.400
03/09/2023 22:10,6233.670,2782.130,1342.760,1798.260,213.130,35.170
03/09/2023 22:15,6277.280,2812.040,1343.200,1810.630,213.780,35.190
03/09/2023 22:20,6348.990,2827.700,1377.020,1838.770,213.390,35.370
03/09/2023 22:25,6365.100,2841.410,1379.750,1836.130,213.150,35.490
03/09/2023 22:30,6360.150,2842.520,1366.330,1842.370,212.900,35.390
03/09/2023 22:35,6411.100,2849.570,1397.070,1855.490,212.790,35.430
03/09/2023 22:40,6450.680,2863.080,1403.230,1873.680,212.290,35.230
03/09/2023 22:45,6470.500,2870.730,1415.680,1876.850,211.880,35.220
03/09/2023 22:50,6494.880,2893.160,1416.600,1878.360,212.090,35.150
03/09/2023 22:55,6517.790,2893.220,1420.430,1895.840,211.610,34.610
03/09/2023 23:00,6533.520,2916.330,1419.560,1890.140,210.870,34.460
03/09/2023 23:05,6544.280,2895.830,1449.920,1896.070,206.610,34.340
03/09/2023 23:10,6530.400,2902.630,1441.920,1884.540,206.200,34.280
04/09/2023 00:00,6420.820,2833.550,1443.310,1846.620,203.110,33.200
04/09/2023 00:05,6382.180,2815.470,1436.990,1834.010,201.460,33.250
04/09/2023 00:10,6364.820,2797.330,1438.530,1829.600,200.080,33.200
04/09/2023 00:15,6337.410,2795.530,1422.010,1825.320,199.380,33.040
04/09/2023 00:20,6310.270,2776.650,1422.880,1814.600,199.390,33.520
04/09/2023 00:25,6266.530,2762.800,1402.340,1808.920,199.640,33.320
04/09/2023 00:30,6254.170,2746.470,1402.850,1812.210,199.390,33.360
04/09/2023 00:35,6234.040,2746.570,1397.640,1799.740,199.030,33.310
04/09/2023 00:40,6199.570,2718.200,1394.480,1796.040,199.040,33.180
04/09/2023 00:45,6186.220,2722.330,1389.500,1784.450,197.370,33.190
04/09/2023 00:50,6152.130,2702.110,1380.930,1780.240,195.520,33.220
04/09/2023 00:55,6128.520,2687.830,1382.090,1773.390,195.190,33.060
04/09/2023 01:00,6082.090,2672.440,1370.610,1753.170,194.760,32.920
04/09/2023 01:05,6044.510,2655.040,1358.330,1746.820,194.260,32.810
04/09/2023 01:10,6017.850,2639.400,1352.920,1740.440,194.360,32.540
04/09/2023 01:15,5997.940,2631.800,1346.140,1737.850,193.660,32.460
04/09/2023 01:20,5970.500,2618.700,1341.020,1728.190,194.170,32.340
04/09/2023 01:25,5948.230,2610.180,1335.540,1722.170,191.650,32.110
04/09/2023 01:30,5919.910,2595.670,1328.210,1714.700,192.930,32.250
04/09/2023 01:35,5874.740,2565.000,1318.640,1709.460,192.570,32.340
04/09/2023 01:40,5872.400,2570.040,1320.840,1700.590,192.970,32.050
04/09/2023 01:45,5842.700,2563.610,1309.490,1689.250,192.290,32.190
04/09/2023 01:50,5824.120,2554.750,1306.840,1682.940,192.180,32.070
04/09/2023 01:55,5794.690,2541.170,1295.230,1679.490,191.650,32.040
04/09/2023 02:00,5773.880,2533.170,1287.490,1675.520,190.790,32.110
04/09/2023 02:05,5724.470,2506.370,1281.400,1659.740,190.880,31.750
04/09/2023 02:10,5702.290,2490.230,1280.740,1655.680,190.850,31.750
04/09/2023 02:15,5673.650,2481.630,1267.190,1649.420,189.560,31.560
04/09/2023 02:20,5647.240,2465.310,1263.070,1645.420,188.250,31.310
04/09/2023 02:25,5616.390,2452.590,1258.410,1633.310,187.310,31.430
04/09/2023 02:30,5581.650,2439.380,1240.290,1630.080,186.950,31.380
04/09/2023 02:35,5574.550,2439.670,1243.240,1620.760,186.590,31.330
04/09/2023 02:40,5536.390,2423.500,1234.730,1607.520,186.900,31.260
04/09/2023 02:45,5525.390,2416.320,1234.510,1604.180,186.530,31.330
04/09/2023 02:50,5503.570,2407.760,1226.970,1598.260,187.060,31.200
04/09/2023 02:55,5470.300,2393.340,1218.130,1587.920,186.820,31.120
04/09/2023 03:00,5438.120,2369.310,1215.170,1584.620,186.450,30.900
04/09/2023 03:05,5412.980,2363.820,1208.840,1570.960,186.950,30.910
04/09/2023 03:10,5379.480,2347.200,1201.880,1561.530,186.530,30.840
04/09/2023 03:15,5363.130,2340.550,1197.090,1555.630,186.550,30.680
04/09/2023 03:20,5345.750,2336.960,1189.380,1552.480,186.160,30.660
04/09/2023 03:25,5316.120,2322.780,1183.120,1543.790,185.850,30.700
04/09/2023 03:30,5290.920,2310.160,1175.800,1539.960,184.660,30.500
04/09/2023 03:35,5272.250,2301.320,1172.680,1532.070,184.670,30.430
04/09/2023 03:40,5257.760,2291.890,1171.760,1529.090,184.760,30.360
04/09/2023 03:45,5242.820,2285.980,1167.460,1525.250,184.600,30.550
04/09/2023 03:50,5208.830,2270.630,1155.810,1517.090,184.620,30.460
04/09/2023 03:55,5196.130,2266.120,1151.560,1513.810,184.710,30.500
04/09/2023 04:00,5199.030,2268.510,1152.540,1513.500,184.420,30.590
04/09/2023 04:05,5146.310,2249.030,1139.740,1495.910,182.360,30.340
04/09/2023 04:10,5138.140,2247.800,1136.740,1490.290,183.920,30.560
04/09/2023 04:15,5108.090,2231.720,1128.260,1484.870,184.250,30.430
04/09/2023 04:20,5100.580,2227.590,1126.800,1485.340,181.990,30.450
04/09/2023 04:25,5068.010,2204.790,1122.260,1480.760,181.730,30.450
04/09/2023 04:30,5066.060,2206.020,1121.050,1477.500,183.220,30.510
04/09/2023 04:35,5027.270,2197.240,1112.600,1461.180,178.880,30.540
04/09/2023 04:40,5009.650,2182.960,1110.830,1457.800,180.250,30.540
04/09/2023 04:45,4987.760,2161.540,1106.910,1460.730,180.720,30.650
04/09/2023 04:50,4969.450,2163.830,1093.930,1447.690,182.250,30.410
04/09/2023 04:55,4949.630,2154.300,1095.330,1439.440,181.480,30.570
04/09/2023 05:00,4950.750,2158.160,1099.270,1433.160,182.770,30.300
04/09/2023 05:05,4918.550,2137.410,1086.220,1432.110,184.140,30.690
04/09/2023 05:10,4880.910,2128.540,1080.610,1416.700,183.540,30.860
04/09/2023 05:15,4881.880,2135.110,1065.370,1414.510,183.880,30.980
04/09/2023 05:20,4887.710,2133.880,1078.740,1414.440,184.990,31.350
04/09/2023 05:25,4851.280,2119.990,1057.890,1409.770,185.890,31.870
04/09/2023 05:30,4864.290,2120.960,1069.320,1410.860,184.200,31.950
04/09/2023 05:35,4817.960,2095.220,1061.910,1398.380,184.470,32.190
04/09/2023 05:40,4799.500,2095.800,1046.590,1394.940,184.420,32.230
04/09/2023 05:45,4783.000,2078.260,1045.870,1395.010,184.510,32.220
04/09/2023 05:50,4758.950,2072.110,1042.330,1382.200,184.230,32.170
04/09/2023 05:55,4733.280,2066.450,1038.940,1366.660,183.870,32.100
04/09/2023 06:00,4724.260,2053.000,1048.680,1369.920,183.940,32.160
04/09/2023 06:05,4698.320,2043.160,1029.450,1362.230,185.450,32.430
04/09/2023 06:10,4696.620,2033.910,1033.680,1365.160,187.640,31.930
04/09/2023 06:15,4734.490,2036.710,1057.830,1374.640,188.050,32.450
04/09/2023 06:20,4725.120,2043.070,1046.420,1369.280,189.750,32.630
04/09/2023 06:25,4713.130,2027.640,1050.090,1367.040,190.040,32.400
04/09/2023 06:30,4726.140,2037.210,1049.280,1365.850,190.540,32.750
04/09/2023 06:35,4718.510,2033.980,1048.920,1366.310,191.960,32.780
04/09/2023 06:40,4707.510,2028.650,1051.030,1357.530,194.070,32.710
04/09/2023 06:45,4679.940,2016.380,1036.840,1352.520,195.130,33.010
04/09/2023 06:50,4700.280,2014.190,1059.160,1349.230,195.910,32.770
04/09/2023 06:55,4633.870,1976.400,1043.190,1348.270,191.680,32.960
04/09/2023 07:00,4611.970,1973.320,1036.890,1327.480,194.360,33.090
04/09/2023 07:05,4607.820,1963.750,1038.630,1331.500,197.020,33.290
04/09/2023 07:10,4621.870,1972.230,1035.350,1335.040,201.860,33.510
04/09/2023 07:15,4590.860,1955.430,1031.230,1334.690,205.170,33.600
04/09/2023 07:20,4624.240,1973.570,1040.760,1339.840,209.760,33.520
04/09/2023 07:25,4596.180,1940.820,1035.030,1333.670,212.380,33.590
04/09/2023 07:30,4586.560,1943.100,1013.380,1335.980,216.010,34.180
04/09/2023 07:35,4619.840,1984.710,1013.930,1325.200,218.840,34.650
04/09/2023 07:40,4584.000,1956.720,1005.210,1322.300,220.600,34.860
04/09/2023 07:45,4610.470,1952.740,1027.540,1320.230,224.910,35.240
04/09/2023 07:50,4596.160,1933.980,1029.460,1323.220,230.400,35.760
04/09/2023 07:55,4572.220,1939.310,1001.380,1319.330,232.860,36.410
04/09/2023 08:00,4594.270,1934.050,1009.950,1336.990,236.300,36.860
04/09/2023 08:05,4574.720,1935.610,991.290,1330.980,237.970,37.280
04/09/2023 08:10,4580.770,1942.420,978.300,1335.480,243.120,37.600
04/09/2023 08:15,4610.780,1965.520,988.930,1328.510,246.580,37.970
04/09/2023 08:20,4570.550,1948.170,951.480,1334.890,253.410,37.980
04/09/2023 08:25,4604.250,1954.430,975.590,1334.620,257.220,38.820
04/09/2023 08:30,4636.970,1977.110,984.280,1331.300,261.550,39.440
04/09/2023 08:35,4633.600,1951.780,971.770,1343.790,267.280,40.420
04/09/2023 08:40,4698.380,2001.680,983.920,1339.180,271.690,40.770
04/09/2023 08:45,4648.230,1987.270,951.010,1346.710,277.210,41.510
04/09/2023 08:50,4658.380,1975.110,969.710,1348.000,279.600,41.950
04/09/2023 08:55,4676.990,1990.600,976.220,1342.140,285.080,42.450
04/09/2023 09:00,4744.130,2042.610,971.050,1359.710,290.240,42.360
04/09/2023 09:05,4741.200,2003.570,993.320,1372.430,293.160,42.410
04/09/2023 09:10,4789.350,2001.840,994.520,1404.940,297.450,42.740
04/09/2023 09:15,4846.740,2018.050,1024.050,1479.820,233.280,43.210
04/09/2023 09:20,4840.830,2038.960,982.130,1438.250,287.020,43.320
04/09/2023 09:25,4955.590,2112.760,988.960,1465.100,299.280,43.510
04/09/2023 09:30,4991.720,2091.430,1005.540,1497.420,305.090,43.270
04/09/2023 09:35,5065.870,2121.930,1008.430,1528.770,311.750,43.220
04/09/2023 09:40,5125.790,2147.710,1030.430,1536.590,316.510,43.570
04/09/2023 09:45,5143.310,2140.440,1027.010,1556.160,320.060,43.830
04/09/2023 09:50,5149.290,2147.980,1029.660,1577.310,321.930,43.890
04/09/2023 09:55,5177.140,2133.050,1043.630,1582.990,324.390,43.920
04/09/2023 10:00,5283.770,2201.450,1040.790,1608.500,326.850,44.080
04/09/2023 10:05,5247.570,2173.840,1046.610,1604.520,329.040,43.690
04/09/2023 10:10,5310.730,2200.890,1068.450,1609.760,332.200,43.750
04/09/2023 10:15,5309.000,2208.430,1061.080,1612.340,333.090,43.700
04/09/2023 10:20,5358.800,2241.730,1068.880,1618.350,334.710,44.190
04/09/2023 10:25,5424.660,2241.200,1090.600,1661.550,337.640,44.710
04/09/2023 10:30,5419.210,2251.620,1086.460,1650.560,338.880,44.720
04/09/2023 10:35,5422.100,2252.070,1094.610,1653.050,339.680,44.400
04/09/2023 10:40,5472.410,2314.050,1086.640,1646.600,339.810,44.320
04/09/2023 10:45,5502.160,2295.530,1105.000,1667.100,340.660,44.410
04/09/2023 10:50,5478.770,2292.290,1084.680,1664.190,340.760,44.210
04/09/2023 10:55,5498.130,2274.170,1089.110,1684.220,342.130,44.420
04/09/2023 11:00,5536.930,2289.320,1113.050,1696.360,341.780,44.400
04/09/2023 11:05,5557.110,2302.710,1110.710,1707.310,345.130,44.520
04/09/2023 11:10,5560.880,2318.910,1112.140,1687.290,344.760,44.370
04/09/2023 11:15,5598.600,2342.610,1109.540,1703.060,345.810,44.430
04/09/2023 11:20,5590.030,2313.450,1121.290,1711.460,345.720,44.840
04/09/2023 11:25,5596.730,2324.430,1110.400,1713.550,345.220,44.700
04/09/2023 11:30,5626.200,2324.460,1135.870,1724.080,346.350,44.700
04/09/2023 11:35,5623.030,2328.100,1143.050,1723.670,348.010,44.670
04/09/2023 11:40,5645.340,2321.740,1155.120,1721.260,343.540,44.750
04/09/2023 11:45,5638.430,2325.940,1148.200,1720.350,345.450,44.850
04/09/2023 11:50,5661.460,2348.640,1144.490,1722.220,344.190,44.530
04/09/2023 11:55,5659.920,2339.440,1157.660,1720.980,344.420,43.890
04/09/2023 12:00,5660.580,2345.090,1152.040,1720.220,346.480,43.960
04/09/2023 12:05,5637.180,2314.270,1146.220,1732.800,347.310,44.080
04/09/2023 12:10,5656.770,2343.340,1143.630,1726.300,347.930,44.110
04/09/2023 12:15,5631.970,2294.330,1146.010,1751.270,347.380,44.520
04/09/2023 12:20,5622.500,2315.820,1142.390,1727.040,346.370,44.390
04/09/2023 12:25,5667.130,2338.340,1157.920,1730.500,346.940,44.350
04/09/2023 12:30,5667.540,2321.680,1153.310,1744.460,347.150,44.310
04/09/2023 12:35,5685.870,2330.280,1174.930,1737.080,347.410,44.200
04/09/2023 12:40,5718.540,2351.520,1162.860,1750.640,349.910,43.890
04/09/2023 12:45,5759.170,2372.350,1186.910,1748.700,350.040,44.100
04/09/2023 12:50,5713.600,2350.820,1167.000,1742.220,349.880,43.990
04/09/2023 12:55,5750.840,2365.120,1192.920,1745.130,348.580,44.200
04/09/2023 13:00,5663.650,2353.820,1168.620,1686.540,349.810,44.500
04/09/2023 13:05,5638.030,2348.310,1180.980,1662.120,349.660,44.310
04/09/2023 13:10,5601.650,2357.060,1171.670,1628.840,348.310,43.080
04/09/2023 13:15,5617.510,2356.390,1169.220,1637.050,348.180,44.180
04/09/2023 13:20,5647.250,2366.870,1199.340,1633.700,349.100,44.610
04/09/2023 13:25,5676.560,2414.070,1173.940,1643.440,347.420,44.450
04/09/2023 13:30,5683.690,2386.610,1214.310,1635.820,346.320,44.700
04/09/2023 13:35,5694.400,2384.920,1178.570,1685.570,346.960,44.280
04/09/2023 13:40,5753.370,2383.460,1210.320,1714.660,345.940,44.310
04/09/2023 13:45,5820.840,2408.570,1226.520,1741.360,347.410,44.370
04/09/2023 13:50,5854.060,2416.970,1232.570,1757.320,347.620,44.350
04/09/2023 13:55,5878.350,2429.890,1235.710,1768.330,348.900,44.160
04/09/2023 14:00,5926.310,2452.440,1232.560,1791.510,349.270,44.340
04/09/2023 14:05,5979.070,2484.920,1252.400,1792.230,349.210,44.600
04/09/2023 14:10,6014.560,2497.430,1260.750,1807.130,346.830,44.540
04/09/2023 14:15,6012.470,2491.790,1256.910,1815.540,346.300,44.890
04/09/2023 14:20,6101.060,2529.040,1277.140,1840.990,349.950,44.840
04/09/2023 14:25,6167.710,2582.560,1263.130,1869.280,348.990,45.040
04/09/2023 14:30,6209.300,2585.850,1306.970,1866.930,350.380,42.050
04/09/2023 14:35,6290.930,2630.020,1306.780,1893.300,350.660,45.050
04/09/2023 14:40,6256.180,2618.430,1303.630,1879.260,350.080,44.930
04/09/2023 14:45,6329.550,2644.510,1303.190,1922.080,350.930,45.000
04/09/2023 14:50,6396.100,2689.420,1330.670,1921.130,351.360,45.480
04/09/2023 14:55,6456.780,2712.210,1350.420,1931.900,351.080,45.940
04/09/2023 15:00,6505.460,2757.220,1339.420,1949.120,351.740,46.040
04/09/2023 15:05,6484.040,2728.980,1338.310,1947.860,351.060,46.150
04/09/2023 15:10,6513.220,2735.090,1356.010,1965.050,349.790,45.480
04/09/2023 15:15,6516.190,2720.230,1363.770,1975.090,350.270,45.740
04/09/2023 15:20,6566.210,2776.020,1355.670,1975.510,350.900,46.010
04/09/2023 15:25,6574.510,2764.450,1353.900,1981.230,351.320,45.730
04/09/2023 15:30,6512.870,2730.350,1346.310,1971.320,350.790,45.560
04/09/2023 15:35,6517.620,2751.690,1338.660,1968.370,350.830,45.400
04/09/2023 15:40,6543.310,2752.080,1358.340,1973.920,350.560,45.550
04/09/2023 15:45,6517.380,2755.210,1351.530,1962.390,349.900,45.480
04/09/2023 15:50,6473.080,2737.610,1334.110,1945.940,349.380,45.090
